WKT,GUID,WIJKNAAM,wvkId,sttNaam,op_10juli_naar_30kmu,snelheid_vanaf_10_juli
"LINESTRING Z (5.1094089841 52.0990542723 0,5.1094844237 52.0989932786 0,5.1095718947 52.0989449757 0,5.1096708798 52.0989038093 0,5.1097992476 52.0988665947 0,5.1099038718 52.0988480104 0)",201,Noordwest,271313149,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1090505999 52.0996725158 0,5.1093174224 52.0991671531 0,5.1093370383 52.0991345276 0,5.1093579443 52.0991054221 0,5.1093759003 52.0990853175 0,5.1094089841 52.0990542723 0)",201,Noordwest,600776757,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.0506712735 52.0720694642 0,5.0507070822 52.0721480658 0,5.0507134024 52.0721610285 0,5.0507502248 52.0722274154 0,5.050978808 52.0726771759 0,5.0524329789 52.0755638713 0,5.0524900364 52.075697654 0,5.0524979133 52.075722621 0,5.0524983 52.075736844 0,5.0524952545 52.0757481307 0,5.0524949422 52.0757487311 0,5.0525142854 52.0757879868 0)",341,Vleuten - De Meern,263307001,Molensteijn,Molensteyn,30
"LINESTRING Z (5.1013198529 52.1015028662 0,5.1018110129 52.1018267623 0,5.1018688135 52.1018644003 0)",67,Noordwest,270314099,Acaciastraat,Acaciastraat ,30
"LINESTRING Z (5.1064253493 52.1026777616 0,5.1074695244 52.1022174041 0,5.1075570641 52.1021767444 0,5.1076220763 52.1021430105 0,5.1076858702 52.1021040661 0,5.1077473891 52.1020603615 0,5.1077958099 52.1020197258 0,5.107839177 52.1019759459 0,5.1078689486 52.1019403408 0,5.1078971447 52.1019006415 0,5.107958228 52.1017933262 0,5.1079919602 52.1017442105 0,5.1080094582 52.101714051 0)",201,Noordwest,271314082,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1055976885 52.1164070176 0,5.1056197463 52.1163944554 0,5.1058259713 52.1162690966 0,5.1059101312 52.1162207156 0,5.1059395673 52.1162075013 0,5.105965147 52.1161997111 0,5.1059809981 52.1161976106 0,5.1059968887 52.1161982839 0,5.1060129122 52.1162019748 0,5.1060290966 52.1162084047 0,5.1060618115 52.1162263671 0,5.1061801797 52.116299384 0,5.1062079557 52.1162989674 0,5.1062312641 52.1162915681 0,5.1062818972 52.1162626058 0,5.1070728441 52.1157764701 0,5.10713124 52.1157424233 0,5.1071923277 52.1157051417 0)",98,Overvecht,600776794,Vuurlanddreef,Vuurlanddreef,30
"LINESTRING Z (5.1081208104 52.1017353175 0,5.1080878519 52.1017774109 0,5.1080491898 52.1018538674 0,5.1080131233 52.1019194482 0,5.1079877322 52.1019592036 0,5.1079584033 52.1019977741 0,5.1079146397 52.1020454701 0,5.1078607738 52.1020956347 0,5.107811578 52.1021346291 0,5.1077579453 52.102170557 0,5.1076894087 52.1022093779 0,5.1076104923 52.1022471784 0,5.1073049657 52.1023763173 0,5.1065662795 52.1026980708 0,5.1064924525 52.1027314173 0)",201,Noordwest,600394051,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1132888708 52.096805426 0,5.1132251757 52.0969117868 0)",201,Noordwest,600777182,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.100113319 52.1007230882 0,5.1001984258 52.1007776982 0,5.1002893463 52.1008365619 0,5.1004145938 52.1009103068 0,5.1007834633 52.1011519929 0,5.1007929842 52.1011573693 0,5.1008452217 52.1011917037 0)",67,Noordwest,600776246,Acaciastraat,Acaciastraat ,30
"LINESTRING Z (5.1106889859 52.0986163618 0,5.1107509139 52.0985930659 0,5.1107518356 52.0985929494 0,5.1107864735 52.0985855686 0,5.1108381571 52.0985713913 0,5.1113105281 52.0984322513 0,5.1114290376 52.0983945859 0)",201,Noordwest,601349307,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1108331136 52.1198476733 0,5.1110246318 52.1197961945 0,5.111551479 52.1195996875 0,5.1117709881 52.1195193068 0,5.1119612397 52.1194478457 0,5.1120783768 52.1193941901 0,5.112150866 52.11936304 0)",19,Overvecht,600972557,Oranjerivierdreef,Oranjerivierdreef,30
"LINESTRING Z (5.0494954567 52.0818347623 0,5.0495025749 52.081834913 0,5.0501846534 52.081843002 0,5.0509927579 52.0818635801 0,5.0514980092 52.0818830488 0,5.0519940347 52.081913086 0,5.0523539951 52.0819406948 0,5.0527761031 52.0819781948 0,5.0539577649 52.0820975922 0,5.0546726488 52.0821658692 0,5.0552641833 52.0822128976 0,5.055454217 52.0822267434 0,5.0560375592 52.0822553463 0,5.0565917914 52.0822748766 0,5.0575837472 52.0822866397 0,5.0583423526 52.0822887563 0,5.0585395415 52.0822857796 0)",34,Vleuten - De Meern,600771742,Rijksstraatweg,Rijksstraatweg,30
"LINESTRING Z (5.11353898 52.1111044505 0,5.1136274309 52.1111590467 0,5.1136477586 52.1111753316 0,5.1139812347 52.1113851309 0,5.114023871 52.1114163525 0,5.1140744014 52.1114620434 0,5.1140935509 52.1114714577 0,5.1141446513 52.1114890846 0,5.1141857733 52.1115103663 0)",106,Overvecht,272316049,De Charmantedreef,De Charmantedreef,30
"LINESTRING Z (5.1087532878 52.1002740432 0,5.1087645586 52.1002143053 0)",201,Noordwest,271313097,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1084830209 52.1010316237 0,5.1084621848 52.1010717675 0,5.108181978 52.1016033498 0,5.1081379625 52.101680306 0,5.1081297214 52.1017007875 0,5.1081208104 52.1017353175 0)",201,Noordwest,600383090,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1126956622 52.0973832802 0,5.1129363467 52.0971319272 0,5.1129863951 52.0970572079 0,5.1130558542 52.0969772675 0,5.1131283426 52.0968673049 0,5.1131697825 52.0967686303 0)",201,Noordwest,601349567,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1095310515 52.0990733849 0,5.1095077741 52.0991297699 0,5.109505843 52.0991354603 0,5.1094489596 52.0992379013 0,5.1091239494 52.0998481234 0,5.1091057862 52.0998775553 0,5.1090728892 52.0999155208 0,5.1090603617 52.0999337641 0,5.1090060938 52.1000353752 0,5.1089001306 52.1002425391 0)",201,Noordwest,600394050,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1596637953 52.0856834373 0,5.1597717254 52.0856837416 0,5.1598407189 52.0856821427 0,5.1601626007 52.0856822046 0,5.1602324032 52.0856810232 0,5.1602627001 52.0856788156 0,5.1602897985 52.0856743818 0,5.1603093875 52.0856682276 0,5.1603249644 52.0856597325 0,5.1603394357 52.0856451386 0,5.1603481313 52.0856275864 0,5.1603685568 52.0855407366 0,5.1603803549 52.0855069158 0,5.1604928471 52.0853050327 0,5.1605157206 52.0852552847 0,5.1605242863 52.0852233038 0,5.160524584 52.0852077452 0,5.1605216621 52.0851923979 0,5.1605067469 52.0851621767 0,5.1604834123 52.0851324929 0,5.1604213252 52.085064673 0,5.1604045682 52.0850415002 0,5.1603977108 52.0850199606 0,5.1603987858 52.0850119634 0,5.160403482 52.0850024936 0,5.1604117734 52.0849935638 0,5.1604259024 52.0849834228 0,5.1604713818 52.084961139 0,5.1605869252 52.0849163787 0,5.1607431965 52.084858965 0,5.1607816832 52.0848487296 0,5.1608129 52.0848445202 0,5.1608524954 52.0848446762 0,5.1608640318 52.0848463306 0,5.1608767906 52.0848503341 0)",111,Oost,278310031,Enny Vredelaan,Enny Vredelaan,30
"LINESTRING Z (5.1117726541 52.0983018723 0,5.1117469506 52.0983152414 0,5.1115192801 52.0983897965 0,5.1114290376 52.0983945859 0)",201,Noordwest,601349351,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.0875643289 52.1242946672 0,5.0876492582 52.1243546956 0,5.0876777222 52.1243739888 0,5.0877440553 52.1244157018 0,5.0904389015 52.1260895914 0,5.0905476496 52.1261551523 0,5.0906341299 52.1262120986 0)",347,Overvecht,268319014,Coloradodreef,Coloradodreef,30
"LINESTRING Z (5.1125594141 52.0976262667 0,5.1122895292 52.0978753282 0)",201,Noordwest,601349570,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.0447330807 52.081596782 0,5.0447604336 52.0816047044 0,5.0448581454 52.0816184521 0,5.0453875446 52.0816520385 0,5.0462200921 52.0817092658 0,5.0471832054 52.0817691016 0,5.0481168307 52.0818086485 0,5.0487774128 52.081819542 0,5.0491541864 52.0818275285 0)",34,Vleuten - De Meern,600771740,Rijksstraatweg,Rijksstraatweg,30
"LINESTRING Z (5.0512304755 52.079710173 0,5.0497909596 52.0800184514 0)",341,Vleuten - De Meern,263309009,Molensteijn,Molensteyn,30
"LINESTRING Z (5.1008452217 52.1011917037 0,5.1013198529 52.1015028662 0)",67,Noordwest,270314098,Acaciastraat,Acaciastraat ,30
"LINESTRING Z (5.1080094582 52.101714051 0,5.108026619 52.1016815448 0,5.1080385126 52.1016403527 0,5.1080541562 52.101606314 0,5.1083414377 52.1010606087 0,5.1083486565 52.101048401 0,5.1083691792 52.1010091383 0)",201,Noordwest,271314084,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.110133282 52.0987695347 0,5.1106889859 52.0986163618 0)",201,Noordwest,272313137,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1114290376 52.0983945859 0,5.111444608 52.0983668689 0,5.1115854796 52.0982886986 0,5.1116796048 52.0982209595 0)",201,Noordwest,601349308,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.112213261 52.097946453 0,5.1121699265 52.0979909994 0)",201,Noordwest,601349605,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1116796048 52.0982209595 0,5.1118916654 52.0980598935 0,5.1119789196 52.0980057874 0)",201,Noordwest,600777185,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1121089502 52.0980536812 0,5.1120734509 52.0980901746 0,5.1119916933 52.0981679151 0,5.1118775998 52.0982472862 0,5.1117726541 52.0983018723 0)",201,Noordwest,601349602,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.0512304755 52.079710173 0,5.0512649976 52.0797211227 0,5.0512891011 52.0797260215 0,5.0513305007 52.0797296825 0,5.0513749013 52.0797309872 0,5.0514113661 52.0797295477 0,5.0514486927 52.0797258322 0,5.0515573824 52.0797086991 0,5.0539732095 52.0792507034 0,5.054064604 52.0792293451 0,5.0540886161 52.0792224148 0,5.0541284752 52.0792070354 0,5.0541318872 52.0792052789 0,5.0542117423 52.0792043475 0)",341,Vleuten - De Meern,263309010,Molensteijn,Molensteyn,30
"LINESTRING Z (5.1122895292 52.0978753282 0,5.1122203106 52.0979392061 0,5.112213261 52.097946453 0)",201,Noordwest,601349604,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1099038718 52.0988480104 0,5.110133282 52.0987695347 0)",201,Noordwest,271313148,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1089009209 52.1002903136 0,5.1086947805 52.1006834044 0,5.1086133946 52.100788382 0,5.1085139389 52.1009720562 0,5.1084830209 52.1010316237 0)",201,Noordwest,601187389,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1083691792 52.1010091383 0,5.1084010962 52.1009480722 0,5.1084113459 52.1009244478 0,5.1084265096 52.1008752981 0,5.108440029 52.1008440937 0,5.1085048729 52.100726572 0,5.1085867202 52.1005946159 0,5.1086427707 52.1004868426 0,5.1087532878 52.1002740432 0)",201,Noordwest,271314087,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.0497909596 52.0800184514 0,5.0484322175 52.0802868527 0,5.0483529132 52.0802987769 0,5.0482682396 52.0802780588 0)",341,Vleuten - De Meern,263309008,Molensteijn,Molensteyn,30
"LINESTRING Z (5.1000423852 52.1006782998 0,5.100113319 52.1007230882 0)",67,Noordwest,600776247,Acaciastraat,Acaciastraat ,30
"LINESTRING Z (5.1127859884 52.0974011336 0,5.1125658529 52.0976203244 0,5.1125594141 52.0976262667 0)",201,Noordwest,601349564,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1124658974 52.0976005564 0,5.1126956622 52.0973832802 0)",201,Noordwest,272313079,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1121795079 52.0978396546 0,5.1123649884 52.0976920997 0,5.1124658974 52.0976005564 0)",201,Noordwest,600777177,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.1248474415 52.0811493482 0,5.1250470189 52.0810921916 0,5.1251674946 52.081083898 0,5.1252408356 52.0810934712 0)",126,Oost,274309051,Tolsteegsingel,Ledig erf / Vaartscherijnbrug,30
"LINESTRING Z (5.0585395415 52.0822857796 0,5.0586360151 52.082290696 0,5.0586521383 52.0822913476 0,5.0595879257 52.0822818775 0,5.0596438504 52.082279907 0,5.0596783664 52.082276288 0,5.0597055233 52.0822705274 0,5.0597284997 52.0822638941 0,5.0598330536 52.0822690674 0)",34,Vleuten - De Meern,264309005,Rijksstraatweg,Rijksstraatweg,30
"LINESTRING Z (5.0865371085 52.1287244688 0,5.0862581867 52.1289394721 0,5.087159581 52.1295439668 0)",355,Overvecht,268320003,Labradordreef,Labradordreef,30
"LINESTRING Z (5.0444927623 52.0814654655 0,5.0445944424 52.0815401104 0,5.0446732263 52.0815794464 0,5.0447330807 52.081596782 0)",34,Vleuten - De Meern,600771743,Rijksstraatweg,Rijksstraatweg,30
"LINESTRING Z (5.1099038718 52.0988480104 0,5.1097915915 52.0989150853 0,5.1096840384 52.0989846968 0,5.1095848605 52.0990569077 0,5.1095310515 52.099073384 0)",201,Noordwest,271313145,Oudenoord,Oudenoord ,30
"LINESTRING Z (5.0846992569 52.1118527956 0,5.0857298419 52.1122007992 0)",131,Noordwest,268316037,De Lessepsstraat,De Lessepsstraat ,30
"LINESTRING Z (5.0823676301 52.1109982074 0,5.0823735935 52.1109994973 0,5.0823749595 52.111000841 0,5.0823951639 52.1110179067 0,5.0824850642 52.1110761693 0,5.0825337778 52.1111032628 0,5.082607092 52.1111342747 0,5.082684059 52.111164186 0,5.0827658328 52.1111931003 0,5.0837042877 52.1115090594 0)",131,Noordwest,600774997,De Lessepsstraat,De Lessepsstraat ,30
"LINESTRING Z (5.0864460109 52.112467319 0,5.0865102258 52.1124879772 0,5.0865503226 52.1125055665 0,5.0866103463 52.1125397051 0,5.0866954677 52.1125937073 0,5.0868061647 52.1126655386 0,5.0868470368 52.1126944584 0,5.0869687755 52.1127762836 0)",131,Noordwest,600774999,De Lessepsstraat,De Lessepsstraat ,30
"LINESTRING Z (5.1100621834 52.1235897633 0,5.1101266404 52.123550669 0,5.110180916 52.1235175683 0,5.1102451969 52.1234783423 0)",18,Overvecht,272319006,Nijldreef,Nijldreef,30
"LINESTRING Z (5.1102451969 52.1234783423 0,5.1103053546 52.1234416331 0,5.1106669778 52.1232208237 0,5.1106731205 52.1232175763 0,5.1107531562 52.1231684263 0)",18,Overvecht,272319007,Nijldreef,Nijldreef,30
"LINESTRING Z (5.085361235 52.128017851 0,5.0852838484 52.128066959 0,5.0852725987 52.1280728624 0,5.0840535544 52.128815078 0,5.0839857036 52.1288550274 0,5.0838790636 52.1289041394 0)",354,Overvecht,268320014,Hudsondreef,Hudsondreef,30
"LINESTRING Z (5.0841553784 52.1272627059 0,5.0842460592 52.1273188992 0,5.0842540078 52.1273223729 0,5.0842788786 52.1273362298 0,5.0852229441 52.1279217384 0,5.0852868017 52.1279643578 0,5.085336661 52.1280031816 0,5.085361235 52.128017851 0)",354,Overvecht,268319020,Hudsondreef,Hudsondreef,30
"LINESTRING Z (5.087159581 52.1295439668 0,5.0889628225 52.1285059182 0)",351,Overvecht,601170318,Arkansasdreef,Arkansasdreef,30
"LINESTRING Z (5.0419726129 52.1164604769 0,5.0420681409 52.1165181973 0,5.0421696213 52.1165797505 0,5.0433091386 52.1172983653 0,5.0433272313 52.1173084424 0,5.0433786029 52.1173399218 0)",298,West,262317021,Savannahweg,Savannahweg,30
"LINESTRING Z (5.1396199925 52.0932389085 0,5.1397188665 52.093094453 0,5.1398310324 52.0928524958 0,5.1399982295 52.0923665021 0,5.1400409075 52.0922422084 0)",82,Oost,276312081,Ramstraat,Ramstraat,30
"LINESTRING Z (5.0834456567 52.1268156229 0,5.0835149718 52.1268598806 0,5.0835293074 52.1268700632 0,5.0841315826 52.1272479601 0,5.0841553784 52.1272627059 0)",354,Overvecht,268319021,Hudsondreef,Hudsondreef,30
"LINESTRING Z (5.0828581509 52.1263961206 0,5.0834456567 52.1268156229 0)",354,Overvecht,268319012,Hudsondreef,Hudsondreef,30
"LINESTRING Z (5.0841553784 52.1272627059 0,5.0840838697 52.1273064192 0,5.084043946 52.1273334473 0,5.0832361693 52.1278233762 0,5.0831095822 52.1279032302 0,5.0830808018 52.1279164593 0,5.0830357149 52.1279247525 0,5.0830129787 52.127931799 0)",354,Overvecht,268319019,Hudsondreef,Hudsondreef,30
"LINESTRING Z (5.0432958357 52.1157463467 0,5.0433413458 52.1157254921 0,5.0433660922 52.1157129827 0,5.0450165958 52.1149636574 0,5.0450587947 52.1149454665 0,5.0450852941 52.1149359404 0,5.0451064704 52.1149306332 0,5.0451869957 52.1148895537 0)",298,West,262317027,Savannahweg,Savannahweg,30
"LINESTRING Z (5.134175535 52.0797863949 0,5.1342849095 52.0798008744 0,5.134432295 52.0798181173 0,5.1344553494 52.0798236206 0,5.1344689756 52.0798316941 0,5.1345847796 52.0798443104 0,5.1346977508 52.0798491414 0,5.1347988952 52.0798591996 0,5.13526922 52.0799129308 0,5.1354780669 52.0799444309 0)",148,Oost,600432483,Burgemeester ter Pelkwijklaan,Burgemeester ter Pelkwijklaan,30
"LINESTRING Z (5.0837042877 52.1115090594 0,5.0846992569 52.1118527956 0)",131,Noordwest,268316036,De Lessepsstraat,De Lessepsstraat ,30
"LINESTRING Z (5.1395554552 52.0933356465 0,5.1396199925 52.0932389085 0)",82,Oost,276312079,Ramstraat,Ramstraat,30
"LINESTRING Z (5.1107531562 52.1231684263 0,5.1107900585 52.1231457639 0,5.1107903181 52.1231455901 0,5.1114840379 52.1227240943 0)",18,Overvecht,272318037,Nijldreef,Nijldreef,30
"LINESTRING Z (5.0433786029 52.1173399218 0,5.0434375631 52.1173760513 0,5.0434384888 52.1173770031 0,5.0434588945 52.1173921697 0,5.0446627727 52.1181495392 0,5.044689377 52.1181681561 0,5.0446957952 52.118174096 0,5.0447630397 52.1182225391 0)",298,West,262317026,Savannahweg,Savannahweg,30
"LINESTRING Z (5.1385517284 52.0942093629 0,5.1395554552 52.0933356465 0)",82,Oost,275312075,Ramstraat,Ramstraat,30
"LINESTRING Z (5.0898595513 52.1279928859 0,5.0899164347 52.1279589778 0,5.08993988 52.1279505475 0,5.0899771568 52.1279315183 0,5.0924045466 52.1265424581 0,5.0924724543 52.1265028311 0,5.0925100837 52.1264791443 0,5.0925963175 52.1264252225 0)",351,Overvecht,269320001,Arkansasdreef,Arkansasdreef,30
"LINESTRING Z (5.1404396519 52.0920982369 0,5.1405171047 52.0920696244 0,5.1405442058 52.0920514658 0,5.1406482693 52.0919699637 0,5.1406993882 52.0919336014 0,5.1407409376 52.0918980137 0)",82,Oost,276312020,Ramstraat,Ramstraat,30
"LINESTRING Z (5.0465391357 52.1142846418 0,5.0465840154 52.1142654676 0,5.0465930052 52.1142609294 0,5.0466303215 52.1142460926 0,5.0466601767 52.1142384669 0,5.0466883138 52.1142338797 0,5.0467846271 52.114204859 0)",298,West,263317027,Savannahweg,Savannahweg,30
"LINESTRING Z (5.0857298419 52.1122007992 0,5.0858078637 52.1122309574 0,5.0863347548 52.1124101743 0,5.0863899064 52.1124337189 0,5.0864460109 52.112467319 0)",131,Noordwest,268316038,De Lessepsstraat,De Lessepsstraat ,30
"LINESTRING Z (5.1412550718 52.0918900423 0,5.1411316116 52.0918992557 0,5.1410648236 52.0918978168 0,5.1409867819 52.091898835 0,5.1409166768 52.0918961344 0,5.1408902684 52.0918963974 0,5.1408598905 52.0918988777 0,5.140788799 52.0919083573 0,5.1407667911 52.0919060509 0,5.1407409376 52.0918980137 0)",82,Oost,600127905,Ramstraat,Ramstraat,30
"LINESTRING Z (5.0865223228 52.1249283928 0,5.0865931456 52.124962566 0,5.0866676225 52.1250121145 0,5.0895232332 52.1267847806 0,5.0896081382 52.1268359534 0)",349,Overvecht,268319015,Californiëdreef,Californiëdreef,30
"LINESTRING Z (5.085361235 52.128017851 0,5.0865371085 52.1287244688 0)",354,Overvecht,268320015,Hudsondreef,Hudsondreef,30
"LINESTRING Z (5.0889628225 52.1285059182 0,5.0890350334 52.1285356299 0,5.0901770052 52.1292870617 0)",351,Overvecht,601170317,Arkansasdreef,Arkansasdreef,30
"LINESTRING Z (5.1400409075 52.0922422084 0,5.1400962783 52.0922105021 0,5.140132247 52.0921934237 0,5.1401846528 52.0921738495 0,5.1402853243 52.0921405517 0,5.1403235248 52.0921302037 0,5.1403653804 52.0921222801 0,5.1403792552 52.0921205484 0,5.1404396519 52.0920982369 0)",82,Oost,276312086,Ramstraat,Ramstraat,30
"LINESTRING Z (5.0419726129 52.1164604769 0,5.0420247375 52.1164277824 0,5.0420267038 52.1164208233 0,5.0420354843 52.1164090754 0,5.0420524364 52.1163952645 0,5.0424533025 52.1161504868 0,5.0425600429 52.1160875044 0,5.0426212594 52.1160546384 0,5.0426920525 52.1160201627 0,5.0431630875 52.1158051509 0,5.0432037604 52.115788539 0,5.0432958357 52.1157463467 0)",298,West,262317022,Savannahweg,Savannahweg,30
"LINESTRING Z (5.0451869957 52.1148895537 0,5.045230649 52.1148672836 0,5.0452387975 52.1148630199 0,5.0463520754 52.1143575741 0,5.0463929289 52.114340301 0,5.0464343141 52.114327004 0,5.0464484563 52.1143233821 0,5.0465391357 52.1142846418 0)",298,West,263317028,Savannahweg,Savannahweg,30
"LINESTRING Z (5.0822438755 52.1109714513 0,5.0823676301 52.1109982074 0)",131,Noordwest,600774998,De Lessepsstraat,De Lessepsstraat ,30
"LINESTRING Z (5.1114840379 52.1227240943 0,5.1116980661 52.1226076976 0,5.1119246858 52.1224951128 0,5.1120155061 52.1224493774 0,5.1121770532 52.1223663704 0,5.1122484707 52.1223290987 0,5.1123122589 52.1222960632 0,5.1123421056 52.1222752875 0,5.1123719523 52.1222545109 0,5.1123914476 52.1222311576 0,5.1124058331 52.1222064658 0)",18,Overvecht,272318038,Nijldreef,Nijldreef,30
"LINESTRING Z (5.1385517284 52.0942093629 0,5.13853053 52.0942303207 0,5.1384940526 52.0943747575 0)",82,Oost,275312073,Ramstraat,Ramstraat,30
"LINESTRING Z (5.0889628225 52.1285059182 0,5.0898595513 52.1279928859 0)",351,Overvecht,601170319,Arkansasdreef,Arkansasdreef,30
"LINESTRING Z (5.0869687755 52.1127762836 0,5.0870278089 52.1128151759 0)",131,Noordwest,600775000,De Lessepsstraat,De Lessepsstraat ,30
"LINESTRING Z (5.1354780669 52.0799444309 0,5.1355233496 52.0799485729 0,5.1356092011 52.0799525309 0,5.1356567679 52.0799564873 0,5.136127055 52.0800094806 0,5.1361949133 52.0800184746 0,5.1362959057 52.0800357513 0,5.1363422647 52.0800420533 0,5.1363891095 52.0800462739 0,5.1364973916 52.0800528818 0,5.13656578 52.0800591991 0,5.1369806987 52.0801056819 0,5.1370774664 52.0801180846 0,5.1371990174 52.0801211688 0)",148,Oost,600432484,Burgemeester ter Pelkwijklaan,Burgemeester ter Pelkwijklaan,30
